,11TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,15TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,1ST AVE BETWEEN BELL ST AND BATTERY ST,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,EASTLAKE AVE E BETWEEN ALOHA ST AND WARD ST,FAIRVIEW AVE N BETWEEN JOHN ST AND THOMAS ST,FAIRVIEW NR AVE N BETWEEN FAIRVIEW PL N AND ALOHA ST,MINOR AVE BETWEEN HOWELL ST AND STEWART ST,ROY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N
2022-03-24 13:20:00,0.571,0.714,0.667,0.75,1.947,1.25,0.167,0.917,0.167,0.75,0.923,1.083
2022-03-24 13:21:00,0.571,0.714,0.667,0.75,1.947,1.5,0.167,0.917,0.167,0.75,0.846,1.083
2022-03-24 13:22:00,0.571,0.714,0.667,0.75,1.947,1.75,0.167,0.917,0.167,0.75,0.846,1.083
2022-03-24 13:23:00,0.571,0.714,0.667,0.75,2.0,1.75,0.167,0.917,0.167,0.75,0.846,1.083
2022-03-24 13:24:00,0.607,0.857,0.667,0.75,2.0,1.75,0.167,0.833,0.167,0.708,0.846,1.083
2022-03-24 13:25:00,0.607,0.857,0.667,0.75,2.0,1.75,0.167,0.833,0.083,0.667,0.846,1.083
2022-03-24 13:26:00,0.607,0.857,0.583,0.75,2.0,1.75,0.167,0.833,0.083,0.708,0.846,1.083
2022-03-24 13:27:00,0.643,0.857,0.583,0.75,2.0,1.75,0.167,0.833,0.083,0.708,0.846,1.083
2022-03-24 13:28:00,0.643,0.857,0.583,0.75,2.0,2.0,0.167,0.833,0.083,0.708,0.846,1.083
2022-03-24 13:29:00,0.643,1.0,0.75,0.75,1.947,2.0,0.167,0.833,0.083,0.708,0.846,1.083
2022-03-24 13:30:00,0.679,1.0,0.75,0.625,1.947,2.0,0.167,0.833,0.083,0.708,0.846,1.083
2022-03-24 13:31:00,0.679,1.0,0.75,0.625,1.947,2.0,0.167,0.833,0.083,0.708,0.846,1.083
2022-03-24 13:32:00,0.679,1.0,0.75,0.625,1.947,2.0,0.167,0.833,0.083,0.708,0.846,1.083
2022-03-24 13:33:00,0.679,1.0,0.75,0.625,1.947,2.0,0.167,0.833,0.083,0.708,0.846,1.083
2022-03-24 13:34:00,0.643,1.0,0.75,0.625,1.947,2.0,0.167,0.833,0.083,0.708,0.846,1.083
2022-03-24 13:35:00,0.643,1.0,0.833,0.625,1.947,2.0,0.167,0.917,0.083,0.708,0.846,1.083
2022-03-24 13:36:00,0.679,1.0,0.833,0.625,1.947,2.0,0.167,0.917,0.167,0.708,0.846,1.083
2022-03-24 13:37:00,0.679,1.0,0.833,0.625,1.842,2.0,0.167,0.917,0.167,0.708,0.846,1.083
2022-03-24 13:38:00,0.643,1.0,0.917,0.625,1.842,2.0,0.167,0.917,0.167,0.667,0.846,1.083
2022-03-24 13:39:00,0.643,1.0,0.917,0.625,1.842,2.0,0.167,0.917,0.167,0.667,0.846,1.083
2022-03-24 13:40:00,0.643,1.0,0.917,0.625,1.842,2.0,0.167,0.833,0.167,0.708,0.846,1.083
2022-03-24 13:41:00,0.643,1.0,0.917,0.75,1.842,2.0,0.167,0.833,0.167,0.667,0.846,1.083
2022-03-24 13:42:00,0.643,0.857,0.917,0.625,1.842,2.0,0.167,0.833,0.167,0.667,0.846,1.083
2022-03-24 13:43:00,0.643,0.857,0.917,0.625,1.842,2.0,0.167,0.833,0.167,0.667,0.923,1.083
2022-03-24 13:44:00,0.643,0.857,0.917,0.75,1.842,2.0,0.167,0.833,0.167,0.667,0.846,1.083
2022-03-24 13:45:00,0.643,0.857,0.917,0.75,1.842,2.0,0.167,0.833,0.167,0.667,0.846,1.083
2022-03-24 13:46:00,0.643,0.857,0.917,0.75,1.842,2.0,0.167,0.833,0.167,0.667,0.846,1.083
2022-03-24 13:47:00,0.643,0.857,0.917,0.75,1.842,2.0,0.167,0.833,0.083,0.667,0.846,1.083
2022-03-24 13:48:00,0.643,1.0,0.917,0.75,1.842,2.0,0.167,0.833,0.083,0.667,0.846,1.083
2022-03-24 13:49:00,0.643,1.0,0.917,0.75,1.842,2.0,0.167,0.833,0.083,0.625,0.846,1.083
2022-03-24 13:50:00,0.679,1.0,1.0,0.75,1.842,2.0,0.167,0.833,0.083,0.625,0.846,1.083
2022-03-24 13:51:00,0.679,1.0,1.0,0.875,1.842,1.75,0.167,0.833,0.083,0.583,0.846,1.083
2022-03-24 13:52:00,0.714,1.0,1.0,0.75,1.842,1.75,0.167,0.833,0.083,0.583,0.846,1.083
2022-03-24 13:53:00,0.714,1.0,1.0,0.75,1.842,1.75,0.167,0.75,0.083,0.583,0.846,1.083
2022-03-24 13:54:00,0.714,1.0,1.0,0.75,1.895,1.75,0.167,0.75,0.083,0.583,0.846,1.083
2022-03-24 13:55:00,0.714,0.857,1.0,0.75,1.842,1.75,0.167,0.75,0.083,0.583,0.846,1.083
2022-03-24 13:56:00,0.714,0.857,1.0,0.75,1.842,1.75,0.167,0.75,0.083,0.583,0.846,1.083
2022-03-24 13:57:00,0.714,0.857,1.0,0.75,1.789,1.75,0.167,0.75,0.083,0.583,0.923,1.083
2022-03-24 13:58:00,0.714,0.714,1.083,0.75,1.789,1.75,0.167,0.75,0.083,0.583,0.923,1.083
2022-03-24 13:59:00,0.714,0.714,1.083,0.75,1.789,1.5,0.167,0.75,0.083,0.583,1.0,1.083
2022-03-24 14:00:00,0.714,0.714,1.083,0.75,1.789,1.5,0.167,0.75,0.083,0.583,1.0,1.083
2022-03-24 14:01:00,0.714,0.714,1.083,0.625,1.842,1.5,0.167,0.833,0.083,0.583,0.923,1.083
2022-03-24 14:02:00,0.714,0.714,1.083,0.5,1.895,1.5,0.167,0.833,0.083,0.583,1.0,1.083
2022-03-24 14:03:00,0.714,0.571,1.083,0.5,1.842,1.5,0.167,0.833,0.083,0.625,0.923,1.083
2022-03-24 14:04:00,0.714,0.571,1.083,0.5,1.789,1.5,0.167,0.833,0.083,0.625,0.923,1.083
2022-03-24 14:05:00,0.714,0.571,1.083,0.5,1.789,1.5,0.167,0.833,0.083,0.625,0.923,1.083
2022-03-24 14:06:00,0.714,0.714,1.0,0.5,1.789,1.5,0.167,0.833,0.083,0.625,0.923,1.083
2022-03-24 14:07:00,0.75,0.571,1.0,0.5,1.789,1.5,0.167,0.833,0.083,0.667,0.923,1.083
2022-03-24 14:08:00,0.75,0.571,1.167,0.5,1.789,1.5,0.167,0.833,0.083,0.625,0.923,1.083
2022-03-24 14:09:00,0.75,0.571,1.083,0.5,1.789,1.5,0.167,0.833,0.083,0.625,0.923,1.083
2022-03-24 14:10:00,0.75,0.571,1.083,0.5,1.789,1.5,0.167,0.833,0.083,0.625,0.923,1.083
2022-03-24 14:11:00,0.75,0.714,1.083,0.625,1.737,1.5,0.167,0.833,0.083,0.625,0.846,1.083
2022-03-24 14:12:00,0.75,0.714,1.083,0.5,1.684,1.5,0.167,0.833,0.083,0.625,0.846,1.083
2022-03-24 14:13:00,0.75,0.714,1.083,0.5,1.684,1.5,0.167,0.833,0.083,0.625,0.846,1.083
2022-03-24 14:14:00,0.75,0.714,1.083,0.5,1.684,1.5,0.167,0.833,0.083,0.625,0.846,1.083
2022-03-24 14:15:00,0.75,0.714,1.0,0.5,1.737,1.5,0.167,0.75,0.083,0.625,0.846,1.083
2022-03-24 14:16:00,0.75,0.714,1.0,0.5,1.684,1.5,0.167,0.75,0.083,0.625,0.846,1.083
2022-03-24 14:17:00,0.75,0.714,1.0,0.5,1.737,1.5,0.167,0.75,0.083,0.583,0.769,1.083
2022-03-24 14:18:00,0.75,0.714,1.0,0.5,1.789,1.5,0.167,0.75,0.083,0.542,0.769,1.083
2022-03-24 14:19:00,0.75,0.714,1.167,0.5,1.789,1.75,0.167,0.75,0.083,0.542,0.769,1.083
2022-03-24 14:20:00,0.714,0.714,1.167,0.5,1.789,1.75,0.167,0.75,0.083,0.542,0.769,1.083
2022-03-24 14:21:00,0.714,0.714,1.167,0.5,1.789,1.75,0.167,0.75,0.0,0.542,0.769,1.083
2022-03-24 14:22:00,0.714,0.714,1.167,0.5,1.789,2.0,0.167,0.75,0.0,0.542,0.769,1.083
2022-03-24 14:23:00,0.714,0.714,1.167,0.5,1.789,1.75,0.167,0.75,0.0,0.5,0.769,1.083
2022-03-24 14:24:00,0.714,0.714,1.25,0.5,1.789,1.75,0.167,0.75,0.0,0.583,0.846,1.0
2022-03-24 14:25:00,0.75,0.714,1.25,0.5,1.789,1.75,0.167,0.75,0.0,0.583,0.923,1.0
2022-03-24 14:26:00,0.75,0.857,1.25,0.5,1.789,1.75,0.167,0.75,0.0,0.583,1.0,1.0
2022-03-24 14:27:00,0.75,0.857,1.25,0.5,1.789,1.75,0.167,0.75,0.0,0.583,1.0,0.917
2022-03-24 14:28:00,0.75,0.857,1.25,0.5,1.789,1.75,0.167,0.75,0.0,0.542,1.0,0.917
2022-03-24 14:29:00,0.75,0.857,1.25,0.5,1.789,1.75,0.167,0.75,0.0,0.542,1.0,0.917
2022-03-24 14:30:00,0.75,0.714,1.25,0.5,1.789,1.75,0.167,0.667,0.0,0.542,1.0,0.917
2022-03-24 14:31:00,0.75,0.714,1.25,0.5,1.737,1.75,0.167,0.417,0.0,0.583,1.0,0.917
2022-03-24 14:32:00,0.75,0.714,1.25,0.5,1.737,1.75,0.167,0.333,0.0,0.583,1.0,0.917
2022-03-24 14:33:00,0.714,0.714,1.25,0.625,1.737,1.75,0.167,0.333,0.0,0.583,1.0,0.917
2022-03-24 14:34:00,0.714,0.714,1.25,0.625,1.737,1.75,0.167,0.333,0.0,0.625,1.0,0.917
2022-03-24 14:35:00,0.714,0.714,1.25,0.625,1.737,1.75,0.167,0.333,0.0,0.625,1.0,0.917
2022-03-24 14:36:00,0.714,0.714,1.167,0.625,1.684,1.75,0.167,0.333,0.0,0.625,1.0,0.833
2022-03-24 14:37:00,0.714,0.714,1.167,0.625,1.737,1.75,0.167,0.333,0.0,0.583,1.077,0.833
2022-03-24 14:38:00,0.714,0.714,1.167,0.75,1.684,1.75,0.167,0.333,0.0,0.583,1.077,0.667
2022-03-24 14:39:00,0.75,0.714,1.083,0.75,1.684,1.75,0.167,0.333,0.0,0.583,1.077,0.667
2022-03-24 14:40:00,0.75,0.714,1.083,0.75,1.632,1.75,0.167,0.25,0.0,0.542,1.077,0.583
2022-03-24 14:41:00,0.75,0.857,1.083,0.75,1.579,1.75,0.167,0.25,0.0,0.5,1.077,0.583
2022-03-24 14:42:00,0.75,0.857,1.083,0.625,1.579,1.5,0.167,0.167,0.0,0.5,1.077,0.583
2022-03-24 14:43:00,0.714,0.857,1.083,0.625,1.579,1.5,0.167,0.167,0.0,0.5,1.077,0.583
2022-03-24 14:44:00,0.714,0.857,1.083,0.75,1.474,1.5,0.167,0.167,0.0,0.542,1.077,0.583
2022-03-24 14:45:00,0.714,0.857,1.083,0.625,1.474,1.5,0.167,0.167,0.0,0.583,1.077,0.583
2022-03-24 14:46:00,0.714,0.857,1.083,0.625,1.526,1.5,0.167,0.167,0.0,0.583,1.0,0.5
2022-03-24 14:47:00,0.714,0.857,1.083,0.625,1.474,1.5,0.167,0.167,0.0,0.542,1.0,0.5
2022-03-24 14:48:00,0.714,0.857,1.083,0.625,1.526,1.5,0.167,0.167,0.0,0.542,1.0,0.5
2022-03-24 14:49:00,0.714,0.714,1.083,0.625,1.474,1.5,0.167,0.167,0.0,0.542,1.0,0.5
2022-03-24 14:50:00,0.714,0.857,1.083,0.625,1.421,1.5,0.167,0.167,0.0,0.542,1.0,0.5
2022-03-24 14:51:00,0.679,0.857,1.083,0.625,1.421,1.25,0.167,0.167,0.0,0.542,1.0,0.5
2022-03-24 14:52:00,0.679,0.857,1.083,0.625,1.421,1.5,0.167,0.167,0.0,0.542,1.0,0.5
2022-03-24 14:53:00,0.679,1.0,1.083,0.625,1.421,1.25,0.167,0.083,0.0,0.542,1.0,0.5
2022-03-24 14:54:00,0.679,1.0,1.083,0.625,1.421,1.25,0.167,0.083,0.0,0.542,1.0,0.5
2022-03-24 14:55:00,0.714,1.0,1.083,0.75,1.316,1.25,0.0,0.083,0.0,0.542,1.0,0.5
2022-03-24 14:56:00,0.714,1.0,1.083,0.75,1.316,1.25,0.0,0.0,0.0,0.542,1.0,0.5
2022-03-24 14:57:00,0.714,1.0,1.083,0.75,1.316,1.25,0.0,0.0,0.0,0.542,1.0,0.5
2022-03-24 14:58:00,0.714,1.0,1.167,0.75,1.368,1.25,0.0,0.0,0.0,0.542,1.0,0.5
2022-03-24 14:59:00,0.714,1.0,1.167,0.75,1.316,1.25,0.0,0.0,0.0,0.542,1.0,0.5
2022-03-24 15:00:00,0.714,0.857,1.167,0.75,1.316,1.25,0.0,0.0,0.0,0.542,1.0,0.5
2022-03-24 15:01:00,0.714,0.857,1.167,0.75,1.105,1.25,0.0,0.0,0.0,0.542,1.0,0.5
2022-03-24 15:02:00,0.714,0.857,1.167,0.75,1.053,1.25,0.0,0.0,0.0,0.542,1.077,0.5
2022-03-24 15:03:00,0.714,0.857,1.167,0.75,1.053,1.25,0.0,0.0,0.0,0.542,1.0,0.5
2022-03-24 15:04:00,0.714,0.857,1.167,0.75,1.053,1.25,0.0,0.0,0.0,0.542,1.0,0.5
2022-03-24 15:05:00,0.786,0.857,1.167,0.75,1.053,1.25,0.0,0.0,0.0,0.542,1.0,0.5
2022-03-24 15:06:00,0.786,0.857,1.083,0.75,1.105,1.25,0.0,0.0,0.0,0.542,1.0,0.5
2022-03-24 15:07:00,0.786,0.857,1.083,0.75,1.105,1.25,0.0,0.0,0.0,0.542,1.0,0.5
2022-03-24 15:08:00,0.75,0.857,1.083,0.75,1.105,1.25,0.0,0.0,0.0,0.542,1.0,0.5
2022-03-24 15:09:00,0.714,0.857,1.083,0.75,1.053,1.25,0.0,0.0,0.0,0.5,1.0,0.5
2022-03-24 15:10:00,0.714,0.857,1.083,0.875,1.053,1.25,0.0,0.0,0.0,0.5,1.0,0.5
2022-03-24 15:11:00,0.714,0.857,1.083,0.875,1.053,1.0,0.0,0.0,0.0,0.5,1.0,0.5
2022-03-24 15:12:00,0.714,0.857,1.083,0.875,1.053,1.0,0.0,0.0,0.0,0.5,1.0,0.5
2022-03-24 15:13:00,0.714,0.857,1.083,0.75,1.053,1.0,0.0,0.0,0.0,0.5,0.923,0.5
2022-03-24 15:14:00,0.714,0.857,1.083,0.75,1.0,1.0,0.0,0.0,0.0,0.458,0.923,0.5
2022-03-24 15:15:00,0.75,0.857,1.083,0.75,1.0,1.0,0.0,0.0,0.0,0.458,0.923,0.5
2022-03-24 15:16:00,0.75,1.0,1.083,0.75,1.0,1.0,0.0,0.0,0.0,0.458,0.923,0.5
2022-03-24 15:17:00,0.75,1.0,1.083,0.75,1.0,1.0,0.0,0.0,0.0,0.458,0.923,0.5
2022-03-24 15:18:00,0.821,1.0,1.083,0.75,0.947,1.25,0.0,0.0,0.0,0.5,0.923,0.5
2022-03-24 15:19:00,0.821,1.143,1.083,0.75,0.947,1.25,0.0,0.0,0.0,0.5,0.923,0.5
2022-03-24 15:20:00,0.786,1.143,1.083,0.75,0.947,1.0,0.0,0.0,0.0,0.5,0.923,0.5
2022-03-24 15:21:00,0.786,1.143,1.083,0.75,0.947,1.0,0.0,0.0,0.0,0.5,0.923,0.5
2022-03-24 15:22:00,0.786,1.143,1.083,0.75,0.947,0.75,0.0,0.0,0.0,0.5,0.846,0.5
2022-03-24 15:23:00,0.786,1.143,1.083,0.75,0.947,0.5,0.0,0.0,0.0,0.5,0.846,0.5
2022-03-24 15:24:00,0.786,1.0,1.083,0.75,0.947,0.5,0.0,0.0,0.0,0.5,0.846,0.5
2022-03-24 15:25:00,0.786,1.0,1.083,0.75,0.947,0.5,0.0,0.0,0.0,0.5,0.846,0.417
2022-03-24 15:26:00,0.786,1.0,1.083,0.75,1.0,0.5,0.0,0.0,0.0,0.5,0.846,0.417
2022-03-24 15:27:00,0.786,0.857,1.083,0.75,1.0,0.5,0.0,0.0,0.0,0.458,0.846,0.417
2022-03-24 15:28:00,0.786,0.857,1.083,0.75,1.0,0.5,0.0,0.0,0.0,0.458,0.846,0.417
2022-03-24 15:29:00,0.786,0.857,1.083,0.75,1.0,0.25,0.0,0.0,0.0,0.458,0.846,0.417
2022-03-24 15:30:00,0.786,0.857,1.083,0.75,1.0,0.25,0.0,0.0,0.0,0.458,0.846,0.417
2022-03-24 15:31:00,0.75,0.857,1.083,0.75,1.0,0.25,0.0,0.0,0.0,0.458,0.846,0.417
2022-03-24 15:32:00,0.75,0.857,1.083,0.75,1.0,0.25,0.0,0.0,0.0,0.417,0.846,0.417
2022-03-24 15:33:00,0.714,0.857,1.083,0.75,1.0,0.25,0.0,0.0,0.0,0.417,0.846,0.417
2022-03-24 15:34:00,0.714,0.857,1.083,0.75,1.0,0.25,0.0,0.0,0.0,0.417,0.846,0.417
2022-03-24 15:35:00,0.679,0.857,1.083,0.75,1.0,0.25,0.0,0.0,0.0,0.417,0.846,0.417
2022-03-24 15:36:00,0.679,0.857,1.0,0.75,1.0,0.25,0.0,0.0,0.0,0.417,0.846,0.417
2022-03-24 15:37:00,0.679,0.857,1.0,0.75,1.0,0.25,0.0,0.0,0.0,0.417,0.769,0.417
2022-03-24 15:38:00,0.679,0.857,1.0,0.75,0.947,0.5,0.0,0.0,0.0,0.417,0.769,0.417
2022-03-24 15:39:00,0.679,0.857,1.0,0.75,0.895,0.5,0.167,0.0,0.0,0.417,0.769,0.417
2022-03-24 15:40:00,0.679,0.857,1.0,0.75,0.895,0.5,0.167,0.0,0.0,0.458,0.769,0.417
2022-03-24 15:41:00,0.679,0.857,1.0,0.625,0.895,0.5,0.167,0.0,0.0,0.417,0.769,0.417
2022-03-24 15:42:00,0.679,0.857,1.0,0.625,0.947,0.5,0.167,0.0,0.0,0.417,0.769,0.417
2022-03-24 15:43:00,0.679,0.857,1.0,0.625,0.947,0.5,0.167,0.0,0.0,0.417,0.769,0.417
2022-03-24 15:44:00,0.679,0.857,1.083,0.625,0.895,0.5,0.167,0.0,0.0,0.417,0.769,0.417
2022-03-24 15:45:00,0.679,0.857,1.083,0.625,0.895,0.5,0.167,0.0,0.0,0.375,0.769,0.417
2022-03-24 15:46:00,0.679,0.857,1.083,0.625,0.947,0.5,0.167,0.0,0.0,0.375,0.769,0.417
2022-03-24 15:47:00,0.714,0.857,1.083,0.625,0.895,0.5,0.167,0.0,0.0,0.375,0.846,0.417
2022-03-24 15:48:00,0.714,0.857,1.083,0.625,0.895,0.5,0.167,0.0,0.0,0.375,0.846,0.417
2022-03-24 15:49:00,0.714,0.857,1.083,0.625,0.895,0.5,0.167,0.0,0.0,0.417,0.846,0.417
2022-03-24 15:50:00,0.714,0.857,1.083,0.625,0.895,0.5,0.167,0.0,0.0,0.417,0.846,0.417
2022-03-24 15:51:00,0.714,0.857,1.083,0.625,0.895,0.5,0.167,0.0,0.0,0.458,0.846,0.417
2022-03-24 15:52:00,0.714,0.857,1.083,0.5,0.842,0.5,0.167,0.0,0.0,0.458,0.846,0.417
2022-03-24 15:53:00,0.679,0.857,1.083,0.5,0.842,0.5,0.167,0.0,0.0,0.458,0.846,0.417
2022-03-24 15:54:00,0.679,1.0,1.083,0.625,0.789,0.5,0.167,0.0,0.0,0.458,0.769,0.417
2022-03-24 15:55:00,0.679,1.143,1.083,0.75,0.737,0.5,0.167,0.0,0.0,0.458,0.769,0.417
2022-03-24 15:56:00,0.643,1.143,1.083,0.75,0.737,0.75,0.167,0.0,0.0,0.458,0.769,0.417
2022-03-24 15:57:00,0.643,1.143,1.083,0.75,0.737,0.75,0.167,0.0,0.0,0.458,0.769,0.333
2022-03-24 15:58:00,0.643,1.143,1.0,0.75,0.737,0.75,0.167,0.0,0.0,0.5,0.769,0.333
2022-03-24 15:59:00,0.607,1.143,1.0,0.75,0.737,0.75,0.167,0.0,0.0,0.5,0.769,0.333
2022-03-24 16:00:00,0.607,1.143,1.0,0.75,0.737,0.75,0.167,0.0,0.0,0.5,0.769,0.333
2022-03-24 16:01:00,0.607,1.143,1.083,0.75,0.737,0.75,0.167,0.0,0.0,0.5,0.769,0.333
2022-03-24 16:02:00,0.536,1.0,1.167,0.75,0.737,1.0,0.167,0.0,0.0,0.542,0.769,0.333
2022-03-24 16:03:00,0.536,1.0,1.167,0.75,0.737,1.0,0.167,0.0,0.0,0.583,0.692,0.333
2022-03-24 16:04:00,0.571,1.0,1.167,0.75,0.737,1.0,0.167,0.0,0.0,0.583,0.692,0.333
2022-03-24 16:05:00,0.571,1.0,1.167,0.75,0.737,1.0,0.167,0.0,0.0,0.583,0.692,0.333
2022-03-24 16:06:00,0.571,1.143,1.25,0.75,0.737,1.0,0.167,0.0,0.0,0.583,0.769,0.333
2022-03-24 16:07:00,0.571,1.0,1.25,0.75,0.737,1.0,0.167,0.0,0.0,0.583,0.769,0.333
2022-03-24 16:08:00,0.571,1.0,1.25,0.75,0.737,1.0,0.167,0.0,0.0,0.542,0.769,0.25
2022-03-24 16:09:00,0.571,1.0,1.167,0.75,0.737,1.0,0.167,0.0,0.0,0.542,0.769,0.25
2022-03-24 16:10:00,0.571,1.0,1.167,0.75,0.737,1.0,0.167,0.0,0.0,0.542,0.769,0.25
2022-03-24 16:11:00,0.571,1.0,1.167,0.75,0.737,1.0,0.167,0.0,0.0,0.542,0.769,0.25
2022-03-24 16:12:00,0.571,0.857,1.167,0.75,0.737,1.0,0.167,0.0,0.0,0.542,0.769,0.25
2022-03-24 16:13:00,0.571,0.857,1.167,0.75,0.737,1.0,0.167,0.0,0.0,0.542,0.769,0.25
2022-03-24 16:14:00,0.571,0.857,1.167,0.75,0.737,1.25,0.167,0.0,0.0,0.542,0.846,0.25
2022-03-24 16:15:00,0.571,0.857,1.167,0.75,0.737,1.25,0.167,0.0,0.0,0.542,0.769,0.25
2022-03-24 16:16:00,0.536,0.857,1.167,0.75,0.737,1.25,0.167,0.0,0.0,0.5,0.769,0.25
2022-03-24 16:17:00,0.536,0.857,1.167,0.75,0.737,1.25,0.167,0.0,0.0,0.5,0.769,0.167
2022-03-24 16:18:00,0.536,0.857,1.167,0.75,0.737,1.25,0.167,0.0,0.0,0.5,0.769,0.167
2022-03-24 16:19:00,0.536,0.857,1.167,0.75,0.737,1.25,0.167,0.0,0.0,0.458,0.769,0.167
2022-03-24 16:20:00,0.536,0.857,1.167,0.75,0.737,1.25,0.167,0.0,0.0,0.417,0.769,0.167
2022-03-24 16:21:00,0.536,0.857,1.167,0.75,0.737,1.25,0.167,0.0,0.0,0.417,0.769,0.167
2022-03-24 16:22:00,0.536,0.857,1.167,0.75,0.737,1.25,0.167,0.0,0.0,0.417,0.769,0.167
2022-03-24 16:23:00,0.571,0.857,1.167,0.75,0.737,1.25,0.167,0.0,0.0,0.417,0.769,0.167
2022-03-24 16:24:00,0.571,0.857,1.167,0.75,0.737,1.25,0.167,0.0,0.0,0.417,0.769,0.167
2022-03-24 16:25:00,0.536,0.857,1.167,0.75,0.737,1.25,0.167,0.0,0.0,0.333,0.769,0.167
2022-03-24 16:26:00,0.536,0.857,1.167,0.75,0.737,1.5,0.167,0.0,0.0,0.333,0.692,0.167
2022-03-24 16:27:00,0.536,0.857,1.167,0.75,0.684,1.5,0.167,0.0,0.0,0.333,0.692,0.167
2022-03-24 16:28:00,0.5,0.857,1.167,0.75,0.684,1.5,0.167,0.0,0.0,0.333,0.692,0.167
2022-03-24 16:29:00,0.5,0.857,1.167,0.75,0.684,1.5,0.167,0.0,0.0,0.333,0.692,0.167
2022-03-24 16:30:00,0.5,0.857,1.167,0.75,0.684,1.5,0.167,0.0,0.0,0.292,0.692,0.167
2022-03-24 16:31:00,0.5,0.857,1.167,0.75,0.684,1.5,0.167,0.0,0.0,0.292,0.692,0.167
2022-03-24 16:32:00,0.536,0.857,1.167,0.75,0.632,1.5,0.167,0.0,0.0,0.292,0.769,0.167
2022-03-24 16:33:00,0.536,0.857,1.167,0.625,0.684,1.25,0.167,0.0,0.0,0.292,0.846,0.167
2022-03-24 16:34:00,0.536,0.857,1.167,0.625,0.684,1.25,0.167,0.0,0.0,0.292,0.846,0.167
2022-03-24 16:35:00,0.571,0.857,1.25,0.625,0.684,1.0,0.167,0.0,0.0,0.292,0.769,0.167
2022-03-24 16:36:00,0.571,0.857,1.333,0.625,0.684,1.0,0.167,0.0,0.0,0.292,0.769,0.167
2022-03-24 16:37:00,0.571,0.857,1.333,0.625,0.684,1.0,0.167,0.0,0.0,0.292,0.769,0.167
2022-03-24 16:38:00,0.571,0.857,1.333,0.625,0.684,1.25,0.167,0.0,0.0,0.333,0.692,0.167
2022-03-24 16:39:00,0.536,0.857,1.25,0.5,0.737,1.25,0.167,0.0,0.0,0.333,0.692,0.167
2022-03-24 16:40:00,0.536,0.857,1.25,0.375,0.684,1.25,0.0,0.0,0.0,0.333,0.692,0.167
2022-03-24 16:41:00,0.536,0.857,1.25,0.375,0.684,1.25,0.0,0.0,0.0,0.292,0.615,0.167
2022-03-24 16:42:00,0.536,0.714,1.25,0.375,0.684,1.25,0.0,0.0,0.0,0.292,0.615,0.167
2022-03-24 16:43:00,0.536,0.857,1.25,0.375,0.737,1.25,0.0,0.0,0.0,0.292,0.615,0.167
2022-03-24 16:44:00,0.536,0.857,1.25,0.5,0.684,1.25,0.0,0.0,0.0,0.292,0.615,0.167
2022-03-24 16:45:00,0.536,0.857,1.25,0.375,0.684,1.25,0.0,0.0,0.0,0.292,0.615,0.167
2022-03-24 16:46:00,0.571,0.857,1.25,0.375,0.684,1.25,0.0,0.0,0.0,0.292,0.615,0.167
2022-03-24 16:47:00,0.607,0.857,1.25,0.375,0.632,1.25,0.0,0.0,0.0,0.292,0.615,0.167
2022-03-24 16:48:00,0.571,0.857,1.25,0.375,0.632,1.25,0.0,0.0,0.0,0.292,0.615,0.167
2022-03-24 16:49:00,0.571,0.857,1.25,0.375,0.632,1.25,0.0,0.0,0.0,0.292,0.615,0.167
2022-03-24 16:50:00,0.571,0.857,1.25,0.375,0.632,1.25,0.0,0.0,0.0,0.292,0.615,0.167
2022-03-24 16:51:00,0.571,0.714,1.167,0.375,0.632,1.25,0.0,0.0,0.0,0.292,0.615,0.167
2022-03-24 16:52:00,0.607,0.714,1.25,0.375,0.632,1.25,0.0,0.0,0.0,0.292,0.615,0.167
2022-03-24 16:53:00,0.607,0.857,1.25,0.375,0.632,1.25,0.0,0.0,0.0,0.292,0.692,0.167
2022-03-24 16:54:00,0.607,0.857,1.25,0.375,0.632,1.0,0.0,0.0,0.0,0.333,0.692,0.167
2022-03-24 16:55:00,0.607,0.857,1.25,0.25,0.632,1.0,0.0,0.0,0.0,0.333,0.692,0.167
2022-03-24 16:56:00,0.607,0.714,1.25,0.25,0.632,1.0,0.0,0.0,0.0,0.333,0.692,0.167
2022-03-24 16:57:00,0.607,0.714,1.25,0.25,0.632,1.0,0.0,0.0,0.0,0.333,0.692,0.167
2022-03-24 16:58:00,0.607,0.714,1.25,0.25,0.632,1.0,0.0,0.0,0.0,0.333,0.615,0.167
2022-03-24 16:59:00,0.607,0.714,1.25,0.25,0.632,1.25,0.0,0.0,0.0,0.333,0.615,0.167
2022-03-24 17:00:00,0.607,0.714,1.25,0.25,0.632,1.25,0.0,0.0,0.0,0.333,0.615,0.167
2022-03-24 17:01:00,0.607,0.714,1.25,0.25,0.632,1.25,0.0,0.0,0.0,0.333,0.615,0.167
2022-03-24 17:02:00,0.607,0.714,1.333,0.25,0.579,1.25,0.0,0.0,0.0,0.333,0.692,0.167
